source,target,rating
309,1065,7.5
1715,2093,6.0
1585,2093,5.5
2093,2088,5.5
2088,2093,5.5
304,2085,5.5
2085,304,5.5
304,465,7.0
2085,2093,5.5
2093,2085,5.5
1222,2093,5.5
1222,1366,6.5
2093,1222,5.5
1281,2094,5.5
2094,1281,6.0
1585,2095,6.0
2087,2096,6.5
2096,2087,6.5
1317,2097,6.5
1731,1587,5.5
546,2099,5.5
2099,546,5.5
2028,2100,5.5
2100,2028,5.5
2090,2080,7.5
1383,425,9.5
1383,1201,9.5
1383,1386,9.5
1383,1,9.5
1383,1316,9.5
1383,7,9.5
1383,1317,8.5
1383,1217,8.5
1383,1846,8.5
1383,1690,8.5
1383,1585,8.5
1383,1396,7.5
1383,309,7.5
1383,1565,7.5
1383,1334,6.5
1383,1485,6.5
1383,523,6.5
1383,1353,6.5
1383,882,6.5
1383,353,6.5
1383,780,6.5
1383,905,7.5
13,905,6.5
1584,545,5.5
1281,2101,5.5
1478,1386,6.5
1478,1846,7.5
1478,2040,9.0
1731,2102,5.5
1478,1201,5.5
1478,1566,6.5
2102,1731,5.5
2101,1281,6.0
239,350,5.5
239,1942,4.5
1860,2103,5.5
1896,2103,5.5
2103,1896,6.0
1896,2006,5.5
2006,1896,5.5
1714,1899,6.0
1899,1714,6.0
1731,2104,5.5
2104,1731,5.5
2099,1585,5.5
309,1771,0.0
1386,1771,0.0
1714,1771,4.5
13,1771,4.5
2085,2104,5.5
2093,2028,5.5
2028,2093,5.5
2028,2105,5.5
2104,2085,5.5
1245,2106,5.5
2106,1245,5.5
1245,2107,5.5
2107,1245,5.5
1585,2044,5.5
1899,1473,9.0
1473,1899,9.0
1860,1473,5.5
1473,1860,5.5
1815,1714,6.0
1714,1815,6.0
1317,1846,7.5
540,2108,5.5
2108,540,5.5
2089,2030,5.5
1810,2030,5.5
2030,1810,5.5
2096,2095,6.0
13,2108,5.5
2090,2076,7.5
2108,13,5.5
2022,1855,6.0
2022,2095,5.5
35,2109,5.5
537,1810,5.5
1810,896,5.5
2102,2111,5.5
2111,2102,5.5
1396,1714,6.0
2028,2112,5.5
2112,2028,5.5
2028,2096,0.0
309,2028,5.5
2103,2028,6.0
2028,2103,6.0
1400,2103,5.5
2102,2030,5.5
2030,2102,5.5
1714,2090,5.5
1714,2012,5.5
2090,1714,5.5
363,2090,6.0
2090,363,5.5
2103,1400,5.5
2054,330,6.0
2067,2103,5.5
2103,2067,5.5
2095,2028,5.5
2028,1473,5.5
1473,2028,5.5
1317,1473,6.5
1473,1317,5.5
1473,2054,5.5
2054,1473,5.5
2113,2064,5.5
2030,2067,6.5
823,905,6.5
2067,2030,6.5
2030,1714,5.5
1714,2030,5.5
2028,1404,5.5
1404,2028,5.5
1714,2114,5.5
1714,2115,5.5
2115,2114,5.5
2114,1714,5.5
1714,1693,6.5
1921,2100,5.5
2100,1921,5.5
1876,1921,6.0
1921,1876,6.5
1478,1584,6.5
2064,2113,6.0
2064,1864,6.5
2067,2116,5.5
2116,2067,5.5
35,2052,5.5
2113,1584,6.5
2085,2086,5.5
2030,57,5.5
1201,1366,7.5
1584,1478,6.5
1584,2113,6.5
905,2117,5.5
2117,905,6.0
2103,1860,6.5
2091,2103,6.5
2103,2091,5.5
2109,35,5.5
1714,1953,7.0
1953,1714,7.0
2095,2096,4.5
1810,1657,5.5
1998,1921,5.5
1921,1998,5.5
1893,2118,5.5
2118,1893,6.5
1053,1921,6.0
1921,1053,6.0
1731,2115,5.5
2115,1731,5.5
1396,2096,3.5
2089,2119,5.5
2119,2089,5.5
2110,2028,6.0
2054,2120,5.5
2120,2054,5.5
2030,2089,6.0
905,2120,5.5
2120,905,5.5
1044,2067,5.5
1921,1771,4.5
1473,1780,5.5
1780,1473,5.5
1473,2063,5.5
2063,1473,6.5
2120,2063,5.5
2063,2120,5.5
1967,1815,5.5
1815,1967,5.5
1053,2103,5.5
1921,1044,5.5
1044,1921,5.5
2044,1921,6.0
1921,2044,6.0
2085,2067,5.5
1731,2097,6.0
2097,1731,6.0
70,1615,5.5
616,2121,5.5
2121,616,5.5
616,13,6.5
13,616,6.0
1615,2122,7.0
2122,1615,7.0
13,1412,5.5
1412,13,5.5
2067,2085,5.5
13,2123,6.0
1400,2124,5.5
2124,1400,5.5
2123,13,6.0
13,1394,5.5
1400,1386,6.0
1386,1400,6.0
1386,1053,6.5
1053,1386,6.5
1317,2124,5.5
1394,664,5.5
1394,1386,5.5
1394,1499,5.5
1394,1566,5.5
1394,13,5.5
1185,2126,6.0
1185,2127,5.5
2127,1185,5.5
13,1593,5.5
1593,13,5.5
2118,2122,6.0
1896,2087,6.0
2087,1896,6.0
2006,1555,5.5
35,2129,5.5
2129,35,5.5
1731,1693,5.5
1693,1731,5.5
2125,1670,5.5
1555,2006,5.5
592,2125,5.5
2125,592,5.5
2089,2085,6.0
1053,1394,5.5
1843,1673,5.5
1673,1843,5.5
26,2130,5.5
1714,905,7.0
2130,26,5.5
2089,1317,6.0
2017,2132,5.5
2132,2017,5.5
2030,2016,6.5
1934,1677,5.5
1,2123,6.5
2123,1,6.5
1317,7,7.5
1992,2133,5.5
2133,1992,5.5
2134,545,5.5
905,2135,5.5
2135,905,7.0
2134,2118,5.5
2118,2134,5.5
1,2124,5.5
1317,1204,5.5
1204,1317,5.5
1245,2136,5.5
2136,1245,5.5
493,2135,5.5
7,1317,7.0
2090,2137,6.0
2137,2090,5.5
1245,2138,5.5
2138,1245,5.5
1245,2139,5.5
2139,1245,5.5
937,1245,6.5
1245,937,6.5
1843,2122,7.5
1843,1281,5.5
2080,1735,5.5
2138,112,5.5
1973,1281,5.5
1912,1593,5.5
2028,215,5.5
1593,1912,5.5
1396,1764,5.5
35,2117,5.5
905,2140,5.5
2140,905,5.5
1281,2124,5.5
2089,41,5.5
41,2089,5.5
1396,2142,6.0
1967,2142,5.5
1810,1512,6.5
270,2143,5.5
2143,270,5.5
2067,2054,5.5
2054,2067,5.5
1185,2144,5.5
2085,1731,5.5
1731,2085,5.5
2085,2028,6.0
2028,2085,6.0
1204,2085,5.5
2085,1204,5.5
2144,1185,6.5
1204,1731,5.5
1731,1204,5.5
26,2128,6.0
2141,1281,5.5
1281,1843,6.0
1281,2141,5.5
1912,2128,6.0
1543,1860,7.5
1731,732,5.5
732,1731,6.0
2128,26,6.0
2128,1912,6.0
2067,1998,6.5
1998,2067,6.5
1512,1804,6.5
1804,1512,6.5
1543,1334,6.0
2145,2146,6.5
2145,4,6.0
4,2145,6.0
202,1204,5.5
1204,202,6.0
2028,1803,5.5
1803,2028,6.5
905,2147,5.5
2147,905,5.5
2120,2148,5.5
2148,2120,5.5
1317,2089,0.0
635,823,5.5
823,635,6.0
1204,2131,7.5
2028,2149,5.5
2149,2028,5.5
1185,2150,5.5
202,1170,5.5
202,2151,5.5
2151,202,5.5
2030,1803,6.5
2150,1185,5.5
1615,2152,5.5
2152,1615,5.5
2152,1642,5.5
1543,2140,6.0
2140,1543,5.5
1832,35,5.5
35,1832,5.5
1803,2030,6.5
1899,2087,5.5
2087,1899,5.5
2034,266,5.5
266,2034,5.5
2124,57,5.5
2149,2153,5.5
4,17,6.5
17,4,5.5
2110,1396,6.0
4,1992,5.5
1992,4,5.5
2143,2155,5.5
2155,2143,5.5
2148,2156,6.0
2148,2157,6.0
2154,1752,5.5
1752,2154,5.5
1764,1890,6.0
1693,304,5.5
304,1693,5.5
2146,2145,6.5
1764,1832,6.0
1832,1764,5.5
2142,2146,5.5
1334,2158,5.5
2158,1334,5.5
13,2158,5.5
1899,2155,5.5
546,1771,3.5
546,13,6.0
13,546,6.0
2135,1861,7.0
2159,2135,7.0
2124,1317,6.0
2159,905,7.0
905,823,5.5
1185,2160,5.5
1921,2161,5.5
2161,1921,5.5
2155,1899,5.5
1512,1585,7.0
2067,2162,5.5
1204,2028,10.0
1715,2034,5.5
1585,13,6.0
2125,1473,5.5
2155,1334,5.5
1473,2125,5.5
1701,274,6.0
274,1701,6.0
274,1846,7.0
274,2040,7.0
171,2142,5.5
2142,171,5.5
171,2158,5.5
2158,171,5.5
1765,1810,7.5
215,274,5.5
274,215,6.0
215,2054,6.0
2054,215,6.0
2054,202,6.0
202,2054,6.0
2162,2067,5.5
2115,1810,5.5
361,1317,5.5
1245,2163,6.0
2163,1245,6.0
1499,93,6.0
2085,2089,4.5
1764,2125,5.5
1967,61,0.0
2124,1366,5.5
1810,1546,6.0
1546,1810,6.0
1185,2164,7.0
13,1585,5.5
546,251,5.5
2067,251,5.5
1715,2166,5.5
251,2067,5.5
2067,2166,5.5
2166,2067,5.5
1201,2167,7.5
1899,1690,6.0
1844,2134,5.5
1543,2155,6.0
2067,2168,5.5
1396,1948,5.5
2168,2067,5.5
1843,2169,5.5
2169,1843,5.5
1245,2020,5.5
2020,1245,5.5
1948,2113,5.5
1585,1948,5.5
1948,1585,5.5
1245,1994,5.5
1245,1949,5.5
1949,1245,5.5
1994,1245,5.5
251,546,5.5
2155,1543,6.0
239,2097,5.5
35,2170,5.5
493,1899,5.5
1899,493,5.5
493,905,6.0
1921,2141,6.0
2141,1921,6.0
1044,905,5.5
905,1044,5.5
2053,1948,5.5
1948,2053,5.5
35,2121,5.5
905,2096,0.0
1731,2096,4.5
1731,1657,4.5
1934,756,5.5
104,917,5.5
2157,2148,6.0
1843,1893,6.0
1893,1843,6.0
149,1363,5.5
1,1771,0.0
905,1363,5.5
1386,1693,6.5
1693,1386,6.5
1693,1714,6.5
35,1044,5.5
1044,35,5.5
1334,1487,6.5
2148,2166,5.5
2095,1585,6.5
2166,2148,0.0
1810,1815,5.5
2016,2030,6.0
13,2016,5.5
2016,13,5.5
2135,2141,5.5
2135,2028,6.0
2028,2135,6.0
1555,2141,5.5
2141,1555,5.5
2080,2141,5.5
2141,2080,5.5
2141,1615,5.5
2148,2171,7.5
2171,2157,7.5
2097,239,6.5
2121,342,5.5
342,2121,5.5
2125,342,5.5
342,2125,6.0
2134,1844,5.5
2141,545,5.5
35,2172,5.5
1725,2173,5.5
2173,1725,5.5
2125,2067,5.5
1334,363,6.0
363,1334,6.0
2165,2125,5.5
2125,2165,5.5
2028,2174,5.5
2174,2028,5.5
2173,2095,5.5
2095,2173,5.5
1967,1185,5.5
2118,2139,5.5
1921,2139,5.5
2139,1921,5.5
2141,35,5.5
1217,2013,7.5
15,2141,5.5
2141,15,5.5
905,2175,5.5
2175,905,5.5
905,2125,5.5
1899,2091,6.0
35,2177,5.5
1967,25,8.0
2175,2178,5.5
2178,2175,5.5
2091,1899,7.5
1615,2179,5.5
1848,2115,2.5
1201,2180,6.0
2103,1053,6.5
1817,1810,5.5
1366,1334,5.5
1334,1366,5.5
1810,1817,6.0
2146,2142,6.5
2141,905,5.5
905,2141,5.5
2045,2181,5.5
2180,1201,6.0
2085,2182,5.5
2182,2085,5.5
2085,1905,5.5
1905,2085,5.5
2124,2176,5.5
2176,2124,6.0
2028,2034,7.0
2141,1543,6.0
2125,1334,5.5
202,2184,5.5
2184,202,5.5
171,2045,5.5
2045,171,5.5
2174,1334,5.5
2158,2185,5.5
2185,2158,5.5
2045,2186,5.5
2186,2045,5.5
2142,1,6.5
1615,2141,6.5
2142,591,5.5
591,2142,8.5
361,1838,5.5
1838,361,5.5
171,2173,5.5
2173,171,5.5
2125,215,5.5
215,2125,5.5
7,1982,6.0
2142,2067,6.5
2067,2142,6.5
1585,2125,6.5
1876,2158,5.5
2033,2028,5.5
2040,274,6.5
2167,905,5.5
2167,1201,7.5
905,2167,5.5
1281,1973,5.5
1316,1348,5.5
1316,1951,5.5
1316,1612,5.5
1316,1615,6.5
1316,1334,8.0
1316,309,6.0
274,2187,6.5
274,132,5.5
2187,274,6.5
255,2067,5.5
1487,1334,5.5
1053,2028,5.5
2028,1053,5.5
1846,2188,6.0
1846,2180,5.5
1846,2144,6.0
1846,1913,5.5
1846,1845,7.5
1846,1386,10.0
1846,1566,7.5
1846,1948,6.0
1846,2040,7.0
1846,215,7.5
1846,1201,7.5
1675,2189,5.5
2189,1675,5.5
13,1204,6.0
1204,13,6.0
1386,1846,9.0
2144,1846,6.5
729,1529,5.5
1529,729,5.5
35,2190,5.5
35,2191,5.5
2158,2045,5.5
2045,2158,5.5
13,1754,5.5
1754,13,5.5
202,2032,5.5
2032,202,5.5
1615,70,6.0
2053,1352,6.0
2034,1334,5.5
2188,1846,6.0
2053,545,6.0
1053,1316,5.5
1316,1053,5.5
7,1788,5.5
1788,7,5.5
2090,2174,5.5
2174,2090,5.5
1957,2192,5.5
2192,1957,5.5
2141,1345,6.0
2127,545,6.0
2121,35,6.0
1948,2194,5.5
2194,2187,5.5
2187,2194,5.5
1334,1939,6.5
1939,1334,6.5
1802,2195,5.5
2195,1802,5.5
2118,2128,8.5
2192,35,5.5
35,2192,5.5
2165,729,5.5
729,2165,5.5
1764,1245,6.0
1967,2187,5.5
2187,1967,5.5
1899,2187,6.5
2187,1899,5.5
546,2155,5.5
2155,546,5.5
2174,1317,5.5
1317,2174,5.5
1317,2196,5.5
1802,1947,5.5
1947,1802,5.5
2125,304,6.0
304,2125,6.0
1317,1376,6.5
1767,2125,5.5
2125,1767,5.5
135,729,7.5
1585,2176,6.0
2176,1585,5.5
1376,1317,6.5
202,2197,5.5
2176,1204,5.5
1204,2176,5.5
2197,202,5.5
1957,2141,5.5
2141,1957,5.5
2141,2199,5.5
2199,2141,5.5
937,2200,5.5
2200,937,5.5
1310,535,5.5
1543,2125,5.5
729,2142,5.5
2142,729,5.5
521,2142,6.0
2142,521,6.0
1670,2201,6.0
2201,1670,6.0
1750,2201,6.0
2142,2135,6.5
2135,2142,6.5
1802,2202,5.5
2202,1802,5.5
1529,223,5.5
2125,2203,5.5
2203,2125,5.5
2204,2028,7.5
1967,1899,5.5
304,2178,5.5
546,2205,5.5
2205,546,5.5
2174,2206,5.5
2206,2174,5.5
1909,1984,0.0
13,2207,5.5
2207,13,5.5
13,1044,8.0
1044,13,8.0
1905,1562,5.5
2176,2208,5.5
2208,2176,6.0
1245,1764,6.0
1792,2045,2.5
1363,1792,4.0
2124,2067,5.5
1615,1792,4.5
1334,1792,4.0
1244,1792,4.0
2173,905,5.5
905,2173,5.5
1375,2125,6.0
2125,1375,6.0
2205,2209,0.0
1802,2144,5.5
1217,2210,6.0
2208,2211,6.0
2211,2208,6.5
1639,25,0.0
1974,1217,7.0
1953,1899,5.5
1899,1953,5.5
1396,1334,6.5
905,2212,5.5
2212,905,5.5
1565,2174,5.5
2174,1565,5.5
1744,2213,5.5
1334,1615,5.5
1615,1334,5.5
2213,1744,5.5
304,1396,5.5
2028,2214,10.0
13,1921,7.5
1921,13,7.5
2210,1217,6.5
35,2215,5.5
2215,35,5.5
1921,2216,5.5
1334,1967,6.5
1245,2129,6.5
2129,1245,7.5
1921,2217,5.5
2217,1921,5.5
1921,2071,5.5
2071,1921,5.5
2118,1615,7.5
1967,905,6.5
905,1967,6.0
2056,1499,8.5
1615,2118,7.5
2212,1565,5.5
1890,1316,5.5
2044,202,5.5
202,2044,5.5
2218,2028,5.5
2205,2219,5.5
2219,2205,5.5
2028,2220,5.5
2220,2028,5.5
2028,2221,5.5
2221,2028,6.0
1806,1624,6.0
2193,1396,6.0
1317,2181,5.5
1316,1890,5.5
2106,2131,6.5
2131,2106,6.5
2222,1843,6.0
1843,2222,6.0
1844,2118,5.5
2118,1844,6.5
2085,2223,4.5
13,1555,7.0
1555,2224,5.5
2028,2217,5.5
2217,2028,5.5
1463,1810,5.5
1810,1463,5.5
2225,905,5.5
905,2225,0.0
2028,1937,5.5
1937,2028,6.0
937,2219,5.5
2219,937,5.5
77,1690,5.5
2049,2217,6.0
2217,2049,6.0
13,635,6.0
2045,2125,5.5
2125,2045,5.5
1555,238,5.5
635,57,5.5
238,1555,5.5
1677,13,6.5
13,1677,6.5
635,1555,5.5
1555,635,5.5
2085,2226,5.5
2226,2085,5.5
2223,2085,5.5
2146,823,6.0
2173,635,5.5
2173,1334,5.5
2091,1817,5.5
1817,2091,5.5
2173,2195,5.5
2195,2173,5.5
2173,2045,5.5
2173,1317,5.5
1317,2173,5.5
1802,2227,5.5
2227,1802,5.5
1802,2228,5.5
2228,1802,5.5
215,2187,7.0
215,1846,7.5
2187,215,7.0
171,2141,5.5
2141,171,5.5
120,13,6.5
13,120,6.0
2141,716,5.5
1334,309,5.5
716,2141,5.5
2174,1555,5.5
1555,2174,5.5
1555,2219,5.5
2219,1555,5.5
120,716,6.5
2229,2045,5.5
1860,1334,6.0
2045,2173,5.5
2229,1281,5.5
2229,1656,5.5
2173,1,5.5
2173,13,5.5
2173,309,5.5
13,2173,5.5
13,270,5.5
270,13,5.5
2229,2230,6.0
1396,304,6.0
215,1566,9.0
2028,1204,8.5
1860,1916,5.5
135,2231,5.5
7,215,7.5
546,1044,5.5
1044,546,5.5
2231,1201,7.5
2028,1044,6.0
2173,1154,5.5
1044,2028,6.0
2141,1504,5.5
2221,1810,6.0
1810,2221,5.5
2233,2141,5.5
2141,2232,5.5
2141,2233,5.5
2229,1396,5.5
2229,2234,5.5
2234,2229,5.5
2142,2141,5.5
2141,2142,5.5
1508,1478,5.5
1508,1334,5.5
1334,1508,5.5
304,25,10.0
2229,2235,7.0
1396,2193,6.5
1986,1315,5.5
1315,1986,5.5
215,1317,6.0
215,7,7.5
1317,215,6.0
1967,1,6.0
1967,1363,5.5
1810,2115,2.0
1967,2040,5.5
1967,1478,5.5
2072,1905,5.5
2072,1331,6.0
2072,1098,6.5
2072,1566,6.5
2072,2187,6.0
1098,2072,6.5
1810,2236,5.5
2236,1810,5.5
1991,2141,5.5
2141,1991,5.5
1890,546,6.5
546,1890,6.5
2187,2072,6.0
1860,1802,5.5
1802,1860,5.5
1201,2231,6.0
2028,2219,7.0
2229,1802,5.5
937,2141,5.5
2141,937,5.5
2229,2158,6.0
1478,1508,5.5
905,1947,6.0
2219,1334,5.5
1315,1624,5.5
1217,2237,5.5
2237,1217,5.5
215,2178,5.5
1967,1334,6.0
2178,215,5.5
1245,1810,5.5
1810,1245,5.5
1947,905,6.0
2142,1860,5.5
2158,2229,6.0
2045,2229,6.5
1967,1953,5.5
841,304,5.5
2173,1185,6.5
1185,2173,6.5
1555,2239,0.0
1802,2229,5.5
2080,2240,5.5
1528,2229,5.5
2229,1528,5.5
2229,2241,5.5
2241,2229,5.5
2232,2141,5.5
35,1720,5.5
1720,35,5.5
2118,498,6.5
498,2118,7.5
1,2142,6.5
2240,2080,10.0
2173,2219,7.0
1334,546,6.5
1565,120,5.5
120,1565,6.5
2028,2238,6.0
2238,2028,6.0
2243,2244,5.5
13,2063,5.5
2063,13,5.5
1810,2002,0.5
2124,1860,5.5
1860,2124,5.5
2045,540,5.5
540,2045,5.5
2244,2243,5.5
1204,2125,10.0
202,2162,6.0
2141,2245,5.5
2141,2246,5.5
35,2141,5.5
1693,1967,5.5
35,2247,5.5
35,2248,5.5
1334,1860,6.5
1620,722,10.0
1620,2045,5.5
2045,1620,5.5
2028,2045,5.5
2028,2250,5.5
2250,2028,6.0
1526,2245,0.0
2158,13,5.5
1,2096,0.0
2162,202,5.5
1893,545,7.0
2251,2125,5.5
1555,2045,5.5
2045,1555,5.5
2045,2090,5.5
2246,2141,5.5
2028,1762,5.5
2173,1670,5.5
1670,2173,5.5
1953,592,5.5
592,1953,5.5
592,2174,5.5
2174,592,5.5
1591,2243,7.5
1201,1860,7.0
1860,1201,7.0
1850,2204,5.5
2144,1802,6.0
1890,1860,6.0
1860,1890,6.0
1890,2229,5.5
1921,937,5.5
937,1921,5.5
1527,937,5.5
937,1527,5.5
2141,1948,5.5
1948,2141,5.5
2028,2253,5.5
2253,2028,6.5
2194,2045,6.0
177,1948,6.0
2125,2195,5.5
2195,2125,5.5
2142,2254,7.5
2254,2142,7.5
2142,2255,5.5
2255,2142,5.5
1948,1690,7.5
1620,2256,5.5
1620,1585,5.5
1585,1620,5.5
2124,2174,6.5
2174,2124,6.0
2204,1850,6.0
2217,1383,8.0
1860,2125,6.0
1860,2257,6.0
13,1998,6.0
1998,13,6.0
705,2125,5.5
1383,2258,7.5
2173,2135,6.5
2244,2259,5.5
1529,2260,5.5
2260,1529,5.5
1529,905,9.0
1478,1725,5.5
2256,1620,5.5
361,2229,5.5
2260,2045,5.5
2045,2260,5.5
2045,2194,6.0
2229,2252,3.5
2034,1715,5.5
2034,1521,6.0
2034,1714,6.0
2252,2229,4.5
1788,25,5.5
2034,2261,4.5
1953,25,5.5
2045,2087,5.5
1396,2252,5.5
2087,2045,5.5
1334,2087,5.5
2087,1334,5.5
2087,2095,5.5
2095,2087,5.5
937,2199,5.5
2199,937,5.5
2243,1591,8.0
2200,1620,10.0
1620,2200,10.0
1719,1967,0.0
592,13,6.0
13,592,6.0
2260,1396,5.5
35,26,5.5
270,1396,5.5
1769,1733,7.0
2083,1810,8.5
2229,2263,5.5
1810,1316,6.5
1316,1810,6.5
1201,2229,4.0
1675,2217,6.0
2217,1675,6.5
591,2219,5.5
13,2229,4.0
2219,591,5.5
13,2261,3.5
1386,2261,4.5
2173,2261,4.0
2261,2173,4.0
2261,1386,4.0
2261,1953,5.5
1953,2214,5.5
2261,2034,4.0
2034,938,5.5
2028,363,6.5
1396,1788,5.5
1788,1396,5.5
2125,2257,5.5
2257,2125,5.5
905,1386,10.0
1386,2229,4.0
2194,359,5.5
35,2264,5.5
2264,35,5.5
1890,937,5.5
937,1890,5.5
2173,2244,5.5
2244,2173,5.5
2244,1846,5.5
2048,13,6.0
13,2048,6.0
1396,2265,5.5
2097,2125,7.0
1499,2229,5.5
2229,1499,4.5
425,1386,9.5
1499,2265,5.5
2173,1788,6.0
2173,1499,5.5
1499,2173,5.5
2265,1396,5.5
2173,1802,6.0
1802,2173,6.0
1316,1,8.5
1316,1386,7.5
1478,2054,5.5
2256,2127,5.5
1802,905,5.5
1478,905,7.5
905,1478,6.0
2127,2256,5.5
353,1802,5.5
1802,353,5.5
1948,2047,6.0
2043,545,6.0
1939,1620,8.0
1620,1939,8.0
1363,1986,4.5
1386,359,6.0
2204,2125,6.5
2125,2204,5.5
2178,2266,5.5
1788,13,6.0
13,1788,6.0
1788,2173,6.0
2098,304,6.0
304,2098,6.0
1690,545,6.0
2266,2178,5.5
2028,2267,5.5
2244,2268,5.5
2268,2244,5.5
905,2269,5.5
937,1940,5.5
1940,937,5.5
2173,2270,5.5
2270,2173,5.5
2256,2173,5.5
2173,2256,5.5
498,545,6.5
1566,215,9.5
2028,2173,7.0
1334,446,5.5
2135,2173,6.5
1802,2271,5.5
2271,1802,5.5
1967,13,6.5
13,1967,6.5
1396,270,6.0
425,1317,9.5
1386,425,9.5
1878,1846,7.5
1878,25,10.0
1317,425,8.0
2034,2187,5.5
2187,2034,5.5
506,1185,5.5
1185,506,5.5
506,1334,5.5
2173,1905,6.0
1905,2173,6.0
2028,2272,5.5
540,57,5.5
2272,2028,5.5
2173,2229,6.0
2271,2125,5.5
2125,2271,5.5
1677,2016,5.5
2016,1677,5.5
2028,2181,5.5
2214,2181,5.5
361,2211,2.5
2125,2274,5.5
2274,2125,5.5
2251,2028,5.5
2194,1478,6.5
1396,2173,5.5
2046,7,5.5
1878,1677,5.5
1677,1878,5.5
905,937,5.5
2272,2277,5.5
2277,2272,5.5
2231,135,5.5
1334,135,6.0
1334,2173,6.5
2278,2028,6.5
2231,1317,6.5
2173,2090,5.5
2244,546,5.5
7,2046,6.0
1317,2231,6.0
1947,2178,6.0
2178,1947,6.0
2173,2279,5.5
2279,2173,5.5
1802,2280,5.5
2280,1802,5.5
777,1948,7.5
1948,777,6.0
2173,2144,6.0
2144,2173,6.0
546,2244,5.5
1731,1860,6.5
1860,1731,6.5
2067,2229,4.5
2067,2261,4.5
1850,1810,5.5
1810,1850,5.5
2281,545,6.0
2281,1584,6.0
2141,1044,5.5
1044,2141,5.5
729,2067,5.5
13,1860,7.0
1731,342,7.0
342,1731,7.0
2187,2282,5.5
2205,2266,5.5
304,2135,5.5
2067,1634,5.5
1634,2067,5.5
2142,2124,8.0
2124,2142,8.0
353,2243,5.5
905,2194,5.5
905,2283,5.5
905,2284,5.5
2284,905,5.5
1860,13,6.5
1967,2054,5.5
2054,1967,6.0
2282,2187,6.0
1933,2286,6.5
1746,1731,5.5
1731,1746,5.5
2173,4,6.0
4,2173,6.0
2125,2097,7.5
506,2287,5.5
1802,1810,5.5
1810,1802,5.5
2125,2187,5.5
2187,2125,5.5
2243,2198,6.5
2083,2288,5.5
304,2083,5.5
1098,1690,6.5
1098,1846,6.5
2251,2289,5.5
2289,2251,5.5
1383,215,7.5
2288,2083,5.5
1764,1001,7.0
1850,2290,5.5
2290,1850,5.5
304,2266,6.0
1939,1677,5.5
1677,1939,5.5
1690,1899,6.0
1810,2292,5.5
2292,1810,6.0
304,823,5.5
823,304,5.5
1400,2243,5.5
2090,2125,5.5
7,2097,5.5
2293,2022,5.5
2268,1543,0.0
304,1677,7.0
1677,304,6.5
2067,1529,6.0
1529,2067,6.0
2067,1765,3.5
2292,2295,5.5
905,1899,6.0
1899,905,6.5
2295,2292,5.5
1744,1771,4.5
1819,592,5.5
2090,1281,6.5
546,550,5.5
550,546,5.5
2194,2284,5.5
2194,2042,6.0
2042,2194,6.0
2125,1890,5.5
1890,2125,6.5
905,2297,5.5
2297,905,5.5
2297,550,5.5
2174,2198,6.0
1997,2198,5.5
1939,2269,6.0
2067,2269,6.0
2269,2067,6.0
2269,1939,6.0
304,1939,5.5
2284,2194,5.5
1281,2090,5.5
2194,545,6.5
2067,2298,5.5
2298,2067,6.0
2067,1890,6.5
550,2297,5.5
2113,2299,5.5
1899,2297,5.5
2297,1876,5.5
1876,2297,5.5
823,2297,5.5
2297,823,5.5
1860,1899,7.5
2141,1217,6.0
1258,2300,5.5
1201,2046,7.5
2028,2278,5.5
2251,592,5.5
592,2251,5.5
361,2251,5.5
2251,361,5.5
2125,1819,5.5
1819,2125,5.5
2034,6,5.5
6,2034,5.5
2173,2125,5.5
2125,2173,5.5
2194,2217,5.5
2217,2194,6.0
7,57,7.0
937,1997,5.5
1997,937,5.5
304,2301,5.5
2080,2297,6.0
2301,304,5.5
35,2302,5.5
2302,35,6.5
2053,1719,0.0
2053,61,0.0
1967,1997,6.5
2214,2125,6.5
2214,1396,6.5
2214,1953,6.5
304,1810,6.0
1810,304,6.0
1846,2268,5.5
1846,1317,6.0
135,2296,5.5
2113,1990,5.5
1990,2113,5.5
2067,1557,5.5
2275,2067,6.0
2275,2198,6.0
1316,2198,5.5
2266,2285,6.0
2285,2266,6.0
1217,2141,6.0
1217,2281,5.5
2281,1217,5.5
2194,1191,5.5
1191,2113,5.5
1191,2194,5.5
395,2304,6.0
2304,395,6.0
1802,1677,5.5
1677,1802,5.5
2067,1629,5.5
1629,2067,5.5
2067,171,5.5
171,2067,5.5
2067,2221,5.5
988,2305,10.0
2305,988,10.0
2221,2067,5.5
2098,2306,5.5
2306,2098,5.5
2067,2227,5.5
2227,2067,5.5
1400,2198,6.0
2276,2125,6.0
2274,1899,5.5
1899,2274,5.5
304,2274,5.5
2274,304,5.5
1948,2299,5.5
937,2030,6.0
2030,937,6.0
2139,2118,5.5
2299,436,5.5
2194,2307,5.5
2307,2194,5.5
1615,2308,6.0
436,2299,5.5
2173,2303,5.5
1986,2297,5.5
2282,2309,5.5
2309,2282,5.5
1899,2260,5.5
2260,1899,5.5
1731,2063,5.5
2063,1731,5.5
2049,2310,6.0
2303,25,10.0
1201,2311,6.5
2310,2049,5.5
2118,2312,5.5
988,2049,6.0
2049,988,6.0
988,2313,9.0
2073,235,5.5
1899,4,5.5
4,1899,5.5
1585,2306,5.5
2306,1585,5.5
304,2176,6.5
937,1316,5.5
1316,937,5.5
1396,2214,5.5
2243,1400,6.5
2243,2269,5.5
